Date,Open,High,Low,Close,Adj Close,Volume
1999-09-27,2844.000000,2857.699951,2817.000000,2848.800049,2848.800049,0
1999-10-04,2831.800049,2854.600098,2831.800049,2837.199951,2837.199951,0
1999-10-11,2865.000000,2871.100098,2801.699951,2801.699951,2801.699951,0
1999-10-18,2740.699951,2774.600098,2722.300049,2774.600098,2774.600098,0
1999-10-25,2789.899902,2821.399902,2764.600098,2821.399902,2821.399902,0
1999-11-01,2834.300049,2882.000000,2834.300049,2864.600098,2864.600098,0
1999-11-08,2833.199951,2954.800049,2833.199951,2954.800049,2954.800049,0
1999-11-15,2956.199951,3021.399902,2950.399902,3021.399902,3021.399902,0
1999-11-22,3002.000000,3002.000000,2972.600098,2995.399902,2995.399902,0
1999-11-29,2996.800049,3039.500000,2970.300049,3039.500000,3039.500000,0
1999-12-06,3077.500000,3083.600098,3048.300049,3067.699951,3067.699951,0
1999-12-13,3054.100098,3102.600098,3054.100098,3102.600098,3102.600098,0
1999-12-20,3101.699951,3102.600098,3072.199951,3099.899902,3099.899902,0
1999-12-27,3104.899902,3117.699951,3104.899902,3117.699951,3117.699951,0
2000-01-03,3093.699951,3093.699951,2999.300049,3023.399902,3023.399902,0
2000-01-10,3084.000000,3160.800049,3078.899902,3115.399902,3115.399902,0
2000-01-17,3121.500000,3128.000000,3073.399902,3073.399902,3073.399902,0
2000-01-24,3069.699951,3069.699951,3048.699951,3064.600098,3064.600098,0
2000-01-31,3080.199951,3142.399902,3072.300049,3118.699951,3118.699951,0
2000-02-07,3136.899902,3192.300049,3134.600098,3167.300049,3167.300049,0
2000-02-14,3122.199951,3152.300049,3114.899902,3114.899902,3114.899902,0
2000-02-21,3114.899902,3114.899902,3097.000000,3111.199951,3111.199951,0
2000-02-28,3106.699951,3232.600098,3106.699951,3232.600098,3232.600098,0
2000-03-06,3214.000000,3232.500000,3188.000000,3189.300049,3189.300049,0
2000-03-13,3185.899902,3200.399902,3159.699951,3200.399902,3200.399902,0
2000-03-20,3237.699951,3276.399902,3237.699951,3251.500000,3251.500000,0
2000-03-27,3227.899902,3230.199951,3133.300049,3133.300049,3133.300049,0
2000-04-03,3133.800049,3199.000000,3133.800049,3182.000000,3182.000000,0
2000-04-10,3181.899902,3201.399902,3074.399902,3111.899902,3111.899902,0
2000-04-17,3108.100098,3108.100098,2902.100098,3069.199951,3069.199951,0
2000-04-24,3070.800049,3127.100098,3070.800049,3115.800049,3115.800049,0
2000-05-01,3115.800049,3131.899902,3049.600098,3107.199951,3107.199951,0
2000-05-08,3111.100098,3123.300049,2989.000000,3034.800049,3034.800049,0
2000-05-15,3034.399902,3091.800049,3033.399902,3039.100098,3039.100098,0
2000-05-22,3033.500000,3033.500000,2985.699951,3000.699951,3000.699951,0
2000-05-29,3000.600098,3143.699951,2999.399902,3140.899902,3140.899902,0
2000-06-05,3141.699951,3169.000000,3110.699951,3146.500000,3146.500000,0
2000-06-12,3141.800049,3147.699951,3103.899902,3140.800049,3140.800049,0
2000-06-19,3136.300049,3186.100098,3119.800049,3177.100098,3177.100098,0
2000-06-26,3171.800049,3313.800049,3163.399902,3311.199951,3311.199951,0
2000-07-03,3304.000000,3326.899902,3280.300049,3305.300049,3305.300049,0
2000-07-10,3308.699951,3337.399902,3295.800049,3303.500000,3303.500000,0
2000-07-17,3302.899902,3335.500000,3284.300049,3332.300049,3332.300049,0
2000-07-24,3327.300049,3328.000000,3248.800049,3255.000000,3255.000000,0
2000-07-31,3250.000000,3283.699951,3227.300049,3277.199951,3277.199951,0
2000-08-07,3278.300049,3317.699951,3278.300049,3309.100098,3309.100098,0
2000-08-14,3310.300049,3350.100098,3310.300049,3344.199951,3344.199951,0
2000-08-21,3341.300049,3386.600098,3333.500000,3367.399902,3367.399902,0
2000-08-28,3366.600098,3383.199951,3297.800049,3331.699951,3331.699951,0
2000-09-04,3325.000000,3356.000000,3296.000000,3320.300049,3320.300049,0
2000-09-11,3317.899902,3356.500000,3296.300049,3329.800049,3329.800049,0
2000-09-18,3324.199951,3324.800049,3176.199951,3188.600098,3188.600098,0
2000-09-25,3189.399902,3302.199951,3189.300049,3298.800049,3298.800049,0
2000-10-02,3297.399902,3330.699951,3278.000000,3293.500000,3293.500000,0
2000-10-09,3274.000000,3284.699951,3186.100098,3201.899902,3201.899902,0
2000-10-16,3203.399902,3270.399902,3180.699951,3235.800049,3235.800049,0
2000-10-23,3235.100098,3272.699951,3231.800049,3244.699951,3244.699951,0
2000-10-30,3245.800049,3321.899902,3245.800049,3321.899902,3321.899902,0
2000-11-06,3323.199951,3381.000000,3293.199951,3300.899902,3300.899902,0
2000-11-13,3298.300049,3331.699951,3273.500000,3329.100098,3329.100098,0
2000-11-20,3324.199951,3331.100098,3265.500000,3280.600098,3280.600098,0
2000-11-27,3281.100098,3311.399902,3254.800049,3284.100098,3284.100098,0
2000-12-04,3282.300049,3348.800049,3278.000000,3287.600098,3287.600098,0
2000-12-11,3286.000000,3321.000000,3222.399902,3229.199951,3229.199951,0
2000-12-18,3224.800049,3259.800049,3171.699951,3196.000000,3196.000000,0
2000-12-25,3197.000000,3279.800049,3195.500000,3206.199951,3206.199951,0
2001-01-01,3210.399902,3308.500000,3210.399902,3300.399902,3300.399902,0
2001-01-08,3293.600098,3294.699951,3222.699951,3243.199951,3243.199951,0
2001-01-15,3243.000000,3318.600098,3232.800049,3311.600098,3311.600098,0
2001-01-22,3312.300049,3327.300049,3284.600098,3321.399902,3321.399902,0
2001-01-29,3321.000000,3364.300049,3300.899902,3355.300049,3355.300049,0
2001-02-05,3352.800049,3352.800049,3300.800049,3312.399902,3312.399902,0
2001-02-12,3310.399902,3354.399902,3300.600098,3320.100098,3320.100098,0
2001-02-19,3313.600098,3314.800049,3278.800049,3292.000000,3292.000000,0
2001-02-26,3290.100098,3350.600098,3283.800049,3333.399902,3333.399902,0
2001-03-05,3329.399902,3370.199951,3322.000000,3331.300049,3331.300049,0
2001-03-12,3329.699951,3329.699951,3204.100098,3252.399902,3252.399902,0
2001-03-19,3247.100098,3247.100098,3138.399902,3145.300049,3145.300049,0
2001-03-26,3145.100098,3194.199951,3145.100098,3147.199951,3147.199951,0
2001-04-02,3150.899902,3265.399902,3150.899902,3233.199951,3233.199951,0
2001-04-09,3232.100098,3282.399902,3211.300049,3276.800049,3276.800049,0
2001-04-16,3275.800049,3333.699951,3257.100098,3303.500000,3303.500000,0
2001-04-23,3301.000000,3312.699951,3286.300049,3293.899902,3293.899902,0
2001-04-30,3297.699951,3357.399902,3297.699951,3340.500000,3340.500000,0
2001-05-07,3342.300049,3392.100098,3327.899902,3389.000000,3389.000000,0
2001-05-14,3388.199951,3423.600098,3358.199951,3404.100098,3404.100098,0
2001-05-21,3406.100098,3444.300049,3405.100098,3426.100098,3426.100098,0
2001-05-28,3423.500000,3429.000000,3375.199951,3391.500000,3391.500000,0
2001-06-04,3390.399902,3442.000000,3390.399902,3434.399902,3434.399902,0
2001-06-11,3429.399902,3430.500000,3379.100098,3415.699951,3415.699951,0
2001-06-18,3411.899902,3434.199951,3385.000000,3428.300049,3428.300049,0
2001-06-25,3423.000000,3490.300049,3408.600098,3490.300049,3490.300049,0
2001-07-02,3484.399902,3484.399902,3345.199951,3353.899902,3353.899902,0
2001-07-09,3349.300049,3410.199951,3317.399902,3396.500000,3396.500000,0
2001-07-16,3396.800049,3423.100098,3380.600098,3380.699951,3380.699951,0
2001-07-23,3378.899902,3389.199951,3283.399902,3292.000000,3292.000000,0
2001-07-30,3292.100098,3418.899902,3292.100098,3405.399902,3405.399902,0
2001-08-06,3404.600098,3424.800049,3381.300049,3401.300049,3401.300049,0
2001-08-13,3402.000000,3406.600098,3325.699951,3330.399902,3330.399902,0
2001-08-20,3325.699951,3351.000000,3281.100098,3348.000000,3348.000000,0
2001-08-27,3346.699951,3381.399902,3275.600098,3275.600098,3275.600098,0
2001-09-03,3274.000000,3295.000000,3220.000000,3234.300049,3234.300049,0
2001-09-10,3231.000000,3256.600098,3074.000000,3100.800049,3100.800049,0
2001-09-17,3092.399902,3092.399902,2897.199951,2941.899902,2941.899902,0
2001-09-24,2935.600098,3062.399902,2882.800049,3049.500000,3049.500000,0
2001-10-01,3058.800049,3179.699951,3056.899902,3179.100098,3179.100098,0
2001-10-08,3178.699951,3244.199951,3128.199951,3225.100098,3225.100098,0
2001-10-15,3220.100098,3237.899902,3172.399902,3175.399902,3175.399902,0
2001-10-22,3180.000000,3285.899902,3180.000000,3276.199951,3276.199951,0
2001-10-29,3276.199951,3284.100098,3228.899902,3239.899902,3239.899902,0
2001-11-05,3239.899902,3290.199951,3222.399902,3286.000000,3286.000000,0
2001-11-12,3286.000000,3350.600098,3278.899902,3322.500000,3322.500000,0
2001-11-19,3322.500000,3361.699951,3310.199951,3332.899902,3332.899902,0
2001-11-26,3332.899902,3370.500000,3324.300049,3337.500000,3337.500000,0
2001-12-03,3337.500000,3381.100098,3321.800049,3371.800049,3371.800049,0
2001-12-10,3371.800049,3374.000000,3288.399902,3290.800049,3290.800049,0
2001-12-17,3290.800049,3379.300049,3289.600098,3374.500000,3374.500000,0
2001-12-24,3374.500000,3440.600098,3374.500000,3427.100098,3427.100098,0
2001-12-31,3427.100098,3445.699951,3409.000000,3435.699951,3435.699951,0
2002-01-07,3435.699951,3451.500000,3408.600098,3417.600098,3417.600098,0
2002-01-14,3417.600098,3425.800049,3377.300049,3387.000000,3387.000000,0
2002-01-21,3387.000000,3446.100098,3380.100098,3442.300049,3442.300049,0
2002-01-28,3442.300049,3486.300049,3429.000000,3445.500000,3445.500000,0
2002-02-04,3445.500000,3472.899902,3406.600098,3450.399902,3450.399902,0
2002-02-11,3450.800049,3506.100098,3450.800049,3480.399902,3480.399902,0
2002-02-18,3480.399902,3480.399902,3412.199951,3422.100098,3422.100098,0
2002-02-25,3424.600098,3450.199951,3392.699951,3417.300049,3417.300049,0
2002-03-04,3417.300049,3499.899902,3415.699951,3485.300049,3485.300049,0
2002-03-11,3486.600098,3496.600098,3407.699951,3407.699951,3407.699951,0
2002-03-18,3410.500000,3474.600098,3410.500000,3433.800049,3433.800049,0
2002-03-25,3433.800049,3435.199951,3382.100098,3414.800049,3414.800049,0
2002-04-01,3414.800049,3418.000000,3365.699951,3390.000000,3390.000000,0
2002-04-08,3390.000000,3402.300049,3347.899902,3354.500000,3354.500000,0
2002-04-15,3354.500000,3412.300049,3352.899902,3407.300049,3407.300049,0
2002-04-22,3407.300049,3424.600098,3370.300049,3379.100098,3379.100098,0
2002-04-29,3376.699951,3376.699951,3337.500000,3366.000000,3366.000000,0
2002-05-06,3366.899902,3366.899902,3320.500000,3330.899902,3330.899902,0
2002-05-13,3330.899902,3420.000000,3295.899902,3412.600098,3412.600098,0
2002-05-20,3412.600098,3412.600098,3368.500000,3387.100098,3387.100098,0
2002-05-27,3387.100098,3393.300049,3353.300049,3373.600098,3373.600098,0
2002-06-03,3373.600098,3388.199951,3325.000000,3342.800049,3342.800049,0
2002-06-10,3342.800049,3349.000000,3294.100098,3294.100098,3294.100098,0
2002-06-17,3293.100098,3322.600098,3242.899902,3252.199951,3252.199951,0
2002-06-24,3247.600098,3247.600098,3174.000000,3216.000000,3216.000000,0
2002-07-01,3216.000000,3229.899902,3181.300049,3214.800049,3214.800049,0
2002-07-08,3214.800049,3259.000000,3183.000000,3197.399902,3197.399902,0
2002-07-15,3196.899902,3196.899902,3104.899902,3109.199951,3109.199951,0
2002-07-22,3092.100098,3096.600098,2982.100098,2989.500000,2989.500000,0
2002-07-29,2989.500000,3100.899902,2989.100098,3053.899902,3053.899902,0
2002-08-05,3048.899902,3122.199951,2955.699951,3106.800049,3106.800049,0
2002-08-12,3113.300049,3147.899902,3086.100098,3133.300049,3133.300049,0
2002-08-19,3133.300049,3202.899902,3132.699951,3184.500000,3184.500000,0
2002-08-26,3180.800049,3191.000000,3115.500000,3120.100098,3120.100098,0
2002-09-02,3122.300049,3143.199951,3079.899902,3089.500000,3089.500000,0
2002-09-09,3089.500000,3149.199951,3089.500000,3130.600098,3130.600098,0
2002-09-16,3130.600098,3156.699951,3062.300049,3073.600098,3073.600098,0
2002-09-23,3070.199951,3070.199951,2987.199951,3008.899902,3008.899902,0
2002-09-30,3001.100098,3018.000000,2953.199951,2991.600098,2991.600098,0
2002-10-07,2986.199951,2986.199951,2883.500000,2924.600098,2924.600098,0
2002-10-14,2924.600098,3028.399902,2924.600098,3010.600098,3010.600098,0
2002-10-21,3010.600098,3043.000000,2986.399902,3009.199951,3009.199951,0
2002-10-28,3010.300049,3042.899902,2994.000000,3010.300049,3010.300049,0
2002-11-04,3010.300049,3079.699951,3008.600098,3008.800049,3008.800049,0
2002-11-11,3008.800049,3008.800049,2950.699951,3004.899902,3004.899902,0
2002-11-18,3006.800049,3042.199951,2978.600098,3035.800049,3035.800049,0
2002-11-25,3035.199951,3061.399902,2997.399902,3061.399902,3061.399902,0
2002-12-02,3061.399902,3083.800049,3017.199951,3027.300049,3027.300049,0
2002-12-09,3028.399902,3054.399902,2957.899902,2971.300049,2971.300049,0
2002-12-16,2971.300049,3019.600098,2945.899902,3011.399902,3011.399902,0
2002-12-23,3011.399902,3037.800049,3009.800049,3027.199951,3027.199951,0
2002-12-30,3027.199951,3055.899902,2987.800049,3055.500000,3055.500000,0
2003-01-06,3051.800049,3094.100098,3051.800049,3063.500000,3063.500000,0
2003-01-13,3063.600098,3084.800049,3051.300049,3051.699951,3051.699951,0
2003-01-20,3049.000000,3061.899902,3017.399902,3026.199951,3026.199951,0
2003-01-27,3026.199951,3026.199951,2929.100098,2956.899902,2956.899902,0
2003-02-03,2958.100098,2969.199951,2882.600098,2906.000000,2906.000000,0
2003-02-10,2906.000000,2906.000000,2807.500000,2817.199951,2817.199951,0
2003-02-17,2817.199951,2873.500000,2796.300049,2820.199951,2820.199951,0
2003-02-24,2820.199951,2862.699951,2794.399902,2800.899902,2800.899902,0
2003-03-03,2800.899902,2820.000000,2740.699951,2744.000000,2744.000000,0
2003-03-10,2746.199951,2760.899902,2693.300049,2753.100098,2753.100098,0
2003-03-17,2753.100098,2882.699951,2727.699951,2866.699951,2866.699951,0
2003-03-24,2866.699951,2911.899902,2829.000000,2897.699951,2897.699951,0
2003-03-31,2897.699951,2933.500000,2865.899902,2933.500000,2933.500000,0
2003-04-07,2933.500000,2984.399902,2924.300049,2949.000000,2949.000000,0
2003-04-14,2949.000000,2985.100098,2932.500000,2953.199951,2953.199951,0
2003-04-21,2953.199951,3011.899902,2953.199951,3001.899902,3001.899902,0
2003-04-28,3001.899902,3023.699951,2969.600098,2975.399902,2975.399902,0
2003-05-05,2975.399902,2990.100098,2936.300049,2956.000000,2956.000000,0
2003-05-12,2956.000000,2994.600098,2942.600098,2951.300049,2951.300049,0
2003-05-19,2951.899902,3004.300049,2917.899902,2997.699951,2997.699951,0
2003-05-26,2997.300049,3026.100098,2981.199951,3011.000000,3011.000000,0
2003-06-02,3011.000000,3056.600098,3011.000000,3048.899902,3048.899902,0
2003-06-09,3048.899902,3092.899902,3040.199951,3087.600098,3087.600098,0
2003-06-16,3087.600098,3124.600098,3070.800049,3089.500000,3089.500000,0
2003-06-23,3089.500000,3107.300049,3022.000000,3048.800049,3048.800049,0
2003-06-30,3048.800049,3052.100098,3003.800049,3028.399902,3028.399902,0
2003-07-07,3028.399902,3063.699951,3021.500000,3043.800049,3043.800049,0
2003-07-14,3043.800049,3095.300049,3043.699951,3083.600098,3083.600098,0
2003-07-21,3086.600098,3102.600098,3058.899902,3098.600098,3098.600098,0
2003-07-28,3100.800049,3141.600098,3083.500000,3140.300049,3140.300049,0
2003-08-04,3138.100098,3157.699951,3120.100098,3149.399902,3149.399902,0
2003-08-11,3150.100098,3164.399902,3141.600098,3148.000000,3148.000000,0
2003-08-18,3152.100098,3185.800049,3151.800049,3184.399902,3184.399902,0
2003-08-25,3185.000000,3210.699951,3161.800049,3199.699951,3199.699951,0
2003-09-01,3203.800049,3237.399902,3202.199951,3213.800049,3213.800049,0
2003-09-08,3212.500000,3247.399902,3189.199951,3192.500000,3192.500000,0
2003-09-15,3194.000000,3247.100098,3183.199951,3218.100098,3218.100098,0
2003-09-22,3218.100098,3220.000000,3163.399902,3171.500000,3171.500000,0
2003-09-29,3169.899902,3206.800049,3153.000000,3203.300049,3203.300049,0
2003-10-06,3209.300049,3267.800049,3209.100098,3260.199951,3260.199951,0
2003-10-13,3260.699951,3299.699951,3260.699951,3294.300049,3294.300049,0
2003-10-20,3294.399902,3311.800049,3254.300049,3256.300049,3256.300049,0
2003-10-27,3256.000000,3286.600098,3240.500000,3272.000000,3272.000000,0
2003-11-03,3270.899902,3276.300049,3226.399902,3248.500000,3248.500000,0
2003-11-10,3243.199951,3243.199951,3195.000000,3201.800049,3201.800049,0
2003-11-17,3199.399902,3200.699951,3158.800049,3169.100098,3169.100098,0
2003-11-24,3171.000000,3201.399902,3167.000000,3186.399902,3186.399902,0
2003-12-01,3184.699951,3234.699951,3162.500000,3229.800049,3229.800049,0
2003-12-08,3230.000000,3243.899902,3186.199951,3212.699951,3212.699951,0
2003-12-15,3217.899902,3249.699951,3215.199951,3232.800049,3232.800049,0
2003-12-22,3236.500000,3267.000000,3236.500000,3265.600098,3265.600098,0
2003-12-29,3266.500000,3302.699951,3266.500000,3300.699951,3300.699951,0
2004-01-05,3299.399902,3323.199951,3283.199951,3301.600098,3301.600098,0
2004-01-12,3296.800049,3316.899902,3285.500000,3288.800049,3288.800049,0
2004-01-19,3294.399902,3336.600098,3289.500000,3334.699951,3334.699951,0
2004-01-26,3338.300049,3346.199951,3258.300049,3272.000000,3272.000000,0
2004-02-02,3273.199951,3285.800049,3252.899902,3272.199951,3272.199951,0
2004-02-09,3277.899902,3337.500000,3277.000000,3333.699951,3333.699951,0
2004-02-16,3333.100098,3357.300049,3316.899902,3344.100098,3344.100098,0
2004-02-23,3344.500000,3360.899902,3320.899902,3360.600098,3360.600098,0
2004-03-01,3364.800049,3407.500000,3364.600098,3407.500000,3407.500000,0
2004-03-08,3410.699951,3429.300049,3391.100098,3402.300049,3402.300049,0
2004-03-15,3408.300049,3456.100098,3395.000000,3435.300049,3435.300049,0
2004-03-22,3433.800049,3435.699951,3376.300049,3428.500000,3428.500000,0
2004-03-29,3428.399902,3447.600098,3409.500000,3438.600098,3438.600098,0
2004-04-05,3439.300049,3469.199951,3439.100098,3450.600098,3450.600098,0
2004-04-12,3455.600098,3456.399902,3408.500000,3417.300049,3417.300049,0
2004-04-19,3420.600098,3468.000000,3420.199951,3457.000000,3457.000000,0
2004-04-26,3458.199951,3460.300049,3378.600098,3400.800049,3400.800049,0
2004-05-03,3399.000000,3412.600098,3376.699951,3393.199951,3393.199951,0
2004-05-10,3392.399902,3392.399902,3341.000000,3359.500000,3359.500000,0
2004-05-17,3360.600098,3397.899902,3343.399902,3395.399902,3395.399902,0
2004-05-24,3399.100098,3467.600098,3390.800049,3450.399902,3450.399902,0
2004-05-31,3450.800049,3478.000000,3449.899902,3467.699951,3467.699951,0
2004-06-07,3470.899902,3501.600098,3458.699951,3478.199951,3478.199951,0
2004-06-14,3471.199951,3531.100098,3457.899902,3527.699951,3527.699951,0
2004-06-21,3531.100098,3556.399902,3527.699951,3529.199951,3529.199951,0
2004-06-28,3530.300049,3540.500000,3514.600098,3534.399902,3534.399902,0
2004-07-05,3534.600098,3568.699951,3520.899902,3564.000000,3564.000000,0
2004-07-12,3565.300049,3568.000000,3518.699951,3531.000000,3531.000000,0
2004-07-19,3532.100098,3535.800049,3485.199951,3485.199951,3485.199951,0
2004-07-26,3480.899902,3538.600098,3478.199951,3536.100098,3536.100098,0
2004-08-02,3534.399902,3562.600098,3519.300049,3530.600098,3530.600098,0
2004-08-09,3527.800049,3527.800049,3475.500000,3477.800049,3477.800049,0
2004-08-16,3480.000000,3502.199951,3467.100098,3497.699951,3497.699951,0
2004-08-23,3501.600098,3565.300049,3501.600098,3558.899902,3558.899902,0
2004-08-30,3558.100098,3595.000000,3551.899902,3577.300049,3577.300049,0
2004-09-06,3578.199951,3608.199951,3574.199951,3596.000000,3596.000000,0
2004-09-13,3594.800049,3636.399902,3594.600098,3631.600098,3631.600098,0
2004-09-20,3639.100098,3644.300049,3613.899902,3623.899902,3623.899902,0
2004-09-27,3625.399902,3674.199951,3610.000000,3659.600098,3659.600098,0
2004-10-04,3666.699951,3720.399902,3666.399902,3686.800049,3686.800049,0
2004-10-11,3689.399902,3725.199951,3689.199951,3720.500000,3720.500000,0
2004-10-18,3720.300049,3720.600098,3695.399902,3709.899902,3709.899902,0
2004-10-25,3709.800049,3779.500000,3674.899902,3778.600098,3778.600098,0
2004-11-01,3781.000000,3854.899902,3777.899902,3843.500000,3843.500000,0
2004-11-08,3837.199951,3868.199951,3821.199951,3862.500000,3862.500000,0
2004-11-15,3863.300049,3889.000000,3862.000000,3872.699951,3872.699951,0
2004-11-22,3870.199951,3917.800049,3825.100098,3912.100098,3912.100098,0
2004-11-29,3910.699951,3948.699951,3899.300049,3939.500000,3939.500000,0
2004-12-06,3939.199951,3964.800049,3877.100098,3898.500000,3898.500000,0
2004-12-13,3898.199951,3997.600098,3898.199951,3988.000000,3988.000000,0
2004-12-20,3989.100098,4048.600098,3980.600098,4048.600098,4048.600098,0
2004-12-27,4028.100098,4055.000000,4027.100098,4050.600098,4050.600098,0
2005-01-03,4052.800049,4069.699951,4026.100098,4063.199951,4063.199951,0
2005-01-10,4063.100098,4089.800049,4056.800049,4061.600098,4061.600098,0
2005-01-17,4063.199951,4094.300049,4027.300049,4043.899902,4043.899902,0
2005-01-24,4046.399902,4121.000000,4041.699951,4098.899902,4098.899902,0
2005-01-31,4098.399902,4165.399902,4095.399902,4161.799805,4161.799805,0
2005-02-07,4164.600098,4195.600098,4160.000000,4174.299805,4174.299805,0
2005-02-14,4180.200195,4190.500000,4140.700195,4163.600098,4163.600098,0
2005-02-21,4168.799805,4175.200195,4096.899902,4130.500000,4130.500000,0
2005-02-28,4133.100098,4228.700195,4133.100098,4220.399902,4220.399902,0
2005-03-07,4227.399902,4255.000000,4195.500000,4203.799805,4203.799805,0
2005-03-14,4203.500000,4258.100098,4195.299805,4249.100098,4249.100098,0
2005-03-21,4250.399902,4266.899902,4123.799805,4136.399902,4136.399902,0
2005-03-28,4133.700195,4151.200195,4059.500000,4138.299805,4138.299805,0
2005-04-04,4138.700195,4165.500000,4110.000000,4165.500000,4165.500000,0
2005-04-11,4160.899902,4160.899902,4010.800049,4014.300049,4014.300049,0
2005-04-18,4001.800049,4053.800049,3958.300049,4034.100098,4034.100098,0
2005-04-25,4035.800049,4050.600098,3969.100098,3983.199951,3983.199951,0
2005-05-02,3991.000000,4031.100098,3926.600098,3983.300049,3983.300049,0
2005-05-09,3986.500000,4028.899902,3974.600098,4012.100098,4012.100098,0
2005-05-16,4001.199951,4057.600098,3943.800049,4041.300049,4041.300049,0
2005-05-23,4041.800049,4120.200195,4041.000000,4116.399902,4116.399902,0
2005-05-30,4116.600098,4194.200195,4098.799805,4194.000000,4194.000000,0
2005-06-06,4191.600098,4231.899902,4179.299805,4221.700195,4221.700195,0
2005-06-13,4212.299805,4312.200195,4211.899902,4312.200195,4312.200195,0
2005-06-20,4314.000000,4321.700195,4224.200195,4245.600098,4245.600098,0
2005-06-27,4237.399902,4294.899902,4221.500000,4272.600098,4272.600098,0
2005-07-04,4275.700195,4316.299805,4213.600098,4229.200195,4229.200195,0
2005-07-11,4236.500000,4301.500000,4236.500000,4292.399902,4292.399902,0
2005-07-18,4288.700195,4371.200195,4273.100098,4371.100098,4371.100098,0
2005-07-25,4371.399902,4398.799805,4365.299805,4388.799805,4388.799805,0
2005-08-01,4388.299805,4399.200195,4361.399902,4377.299805,4377.299805,0
2005-08-08,4378.700195,4472.000000,4374.200195,4469.200195,4469.200195,0
2005-08-15,4467.500000,4484.899902,4434.700195,4461.600098,4461.600098,0
2005-08-22,4467.299805,4502.200195,4416.399902,4452.500000,4452.500000,0
2005-08-29,4440.200195,4514.299805,4392.000000,4473.700195,4473.700195,0
2005-09-05,4473.299805,4502.899902,4440.899902,4468.100098,4468.100098,0
2005-09-12,4474.200195,4560.899902,4465.000000,4553.600098,4553.600098,0
2005-09-19,4555.000000,4584.799805,4537.500000,4562.399902,4562.399902,0
2005-09-26,4566.100098,4679.100098,4565.799805,4641.200195,4641.200195,0
2005-10-03,4642.200195,4654.299805,4421.500000,4440.600098,4440.600098,0
2005-10-10,4447.299805,4479.799805,4393.200195,4406.100098,4406.100098,0
2005-10-17,4418.299805,4461.299805,4311.100098,4364.299805,4364.299805,0
2005-10-24,4361.200195,4453.799805,4337.700195,4383.000000,4383.000000,0
2005-10-31,4398.600098,4533.500000,4398.600098,4519.500000,4519.500000,0
2005-11-07,4513.600098,4583.100098,4497.399902,4574.299805,4574.299805,0
2005-11-14,4582.899902,4671.100098,4582.700195,4671.100098,4671.100098,0
2005-11-21,4667.899902,4680.100098,4614.000000,4648.799805,4648.799805,0
2005-11-28,4652.799805,4677.600098,4577.399902,4623.500000,4623.500000,0
2005-12-05,4628.299805,4636.200195,4549.299805,4580.100098,4580.100098,0
2005-12-12,4582.500000,4645.600098,4582.500000,4644.000000,4644.000000,0
2005-12-19,4646.500000,4732.899902,4638.200195,4727.700195,4727.700195,0
2005-12-26,4725.799805,4775.799805,4723.100098,4763.399902,4763.399902,0
2006-01-02,4774.799805,4831.000000,4749.200195,4791.100098,4791.100098,0
2006-01-09,4803.500000,4857.799805,4803.100098,4836.700195,4836.700195,0
2006-01-16,4840.200195,4869.299805,4778.000000,4854.399902,4854.399902,0
2006-01-23,4848.600098,4923.100098,4773.000000,4919.299805,4919.299805,0
2006-01-30,4920.799805,4982.600098,4844.899902,4883.799805,4883.799805,0
2006-02-06,4878.399902,4923.700195,4824.899902,4871.500000,4871.500000,0
2006-02-13,4855.500000,4895.600098,4790.799805,4799.899902,4799.899902,0
2006-02-20,4814.700195,4929.200195,4806.600098,4893.399902,4893.399902,0
2006-02-27,4894.799805,4939.500000,4849.100098,4898.500000,4898.500000,0
2006-03-06,4897.799805,4904.799805,4844.799805,4888.100098,4888.100098,0
2006-03-13,4888.799805,4997.799805,4888.799805,4971.700195,4971.700195,0
2006-03-20,4980.899902,5051.899902,4977.600098,5040.100098,5040.100098,0
2006-03-27,5049.399902,5138.500000,5049.399902,5129.700195,5129.700195,0
2006-04-03,5127.600098,5248.799805,5122.100098,5232.899902,5232.899902,0
2006-04-10,5227.600098,5239.799805,5158.899902,5175.700195,5175.700195,0
2006-04-17,5188.899902,5301.799805,5188.600098,5250.100098,5250.100098,0
2006-04-24,5251.700195,5336.600098,5246.600098,5258.799805,5258.799805,0
2006-05-01,5273.799805,5315.700195,5189.100098,5255.399902,5255.399902,0
2006-05-08,5275.700195,5406.700195,5275.700195,5329.500000,5329.500000,0
2006-05-15,5295.500000,5295.500000,5096.000000,5100.899902,5100.899902,0
2006-05-22,5102.100098,5105.399902,4976.799805,5053.700195,5053.700195,0
2006-05-29,5071.100098,5110.700195,5001.700195,5077.200195,5077.200195,0
2006-06-05,5082.500000,5120.000000,4903.899902,4966.000000,4966.000000,0
2006-06-12,4942.100098,4976.600098,4758.299805,4969.000000,4969.000000,0
2006-06-19,4959.500000,5011.799805,4843.000000,4964.899902,4964.899902,0
2006-06-26,4967.899902,5113.100098,4922.600098,5073.899902,5073.899902,0
2006-07-03,5075.500000,5146.600098,5053.500000,5135.299805,5135.299805,0
2006-07-10,5125.000000,5142.799805,4966.100098,4966.100098,4966.100098,0
2006-07-17,4961.200195,4996.500000,4899.899902,4960.600098,4960.600098,0
2006-07-24,4946.500000,5015.899902,4901.700195,4958.299805,4958.299805,0
2006-07-31,4973.399902,5027.100098,4919.500000,4956.100098,4956.100098,0
